1,LIGHT,,ALTERATION,60YDS,VM,A FIREFLY OR A BIT OF PHOSPHORESCENT MOSS,1,1 TURN / LEVEL,20FT RADIUS,SPECIAL
1,MAGIC MISSILE,,EVOCATION,60YDS + 10YDS / LEVEL,VS,,1,INSTANTANEOUS,1 TO 5 TARGETS WITHIN 10CUFT,NONE
1,MENDING,,ALTERATION,30YDS,VSM,TWO BURRS OR TWO SM MAGNETS,1,PERMANENT,1 OBJECT ,NONE
1,MESSAGE,,ALTERATION,0,VSM,SHORT PC OF COPPER WIRE,1,5RDS / LEVEL,SPECIAL,NONE
1,MOUNT,,CONJURER,10YDS,VSM,A BIT OF HAIR FR THE ANIMAL TO BE CONJURED,1 TURN,2HRS + 1HR / LEVEL,1 MOUNT,NONE
1,NYSTUL'S MAGIC AURA,,ILLUSION,TOUCH,VSM,A SM SQ OF SILK,1RD,1 DAY / LEVEL,SPECIAL,SPECIAL
1,PHANTASMAL FORCE,,ILLUSION,60YDS + 10YDS / LEVEL,VSM,A BIT OF FLEECE,1,SPECIAL,400SQFT + 100SQFT / LEVEL,SPECIAL
1,PROTECTION FROM EVIL / PROTECTION FROM GOOD,Y,ABJURATION,TOUCH,VSM,A 3FT CIRCLE MADE OF POWDERED SILVER / OR POWDERED IRON,1,2RDS / LEVEL,CREATURE TOUCHED,NONE
1,READ MAGIC,,DIVINATION,0,VSM,A CLEAR CRYSTAL OR MINERAL PRISM,1RD,2RDS / LEVEL,SPECIAL,NONE
1,SHIELD,,EVOCATION,0,VS,,1,5RDS / LEVEL,SPECIAL,NONE
1,SHOCKING GRASP,,ALTERATION,30YDS,VS,,1,SPECIAL,CREATURE TOUCHED,NONE
1,SLEEP,,ENCHANTMENT,30YDS,VSM,"A PINCH OF FINE SAND, ROSE PETALS OR A LIVE CRICKET",1,5RDS / LEVEL,SPECIAL,NONE
1,SPIDER CLIMB,,ALTERATION,TOUCH,VSM,A DROP OF BITUMEN & A LIVE SPIDER,1,3RDS + 1RD / LEVEL,CREATURE TOUCHED,NEGATES
1,SPOOK,,ILLUSION,10YDS,VS,,1,SPECIAL,1 CREATURE,NEGATES
1,TAUNT,,ENCHANTMENT,60YDS,VSM,A SLUG,1,1RD,30FT RADIUS,NEGATES
1,TENSER'S FLOATING DISC,,EVOCATION,20YDS,VSM,A DROP OF MERCURY,1,3 TURNS + 1 TURN / LEVEL,SPECIAL,NONE
1,UNSEEN SERVANT,,CONJURER,0,VSM,A PC OF STRING & A BIT OF WOOD,1,1HR + 1 TURN / LEVEL,30FT RADIUS,NONE
1,VENTRILOQUISM,,ILLUSION,"90YDS MAX, 10YDS / LEVEL",VM,A PC OF PARCHMENT ROLLED INTO A CONE,1,4RDS + 1RD / LEVEL,1 CREATURE OR OBJECT,SPECIAL
1,WALL OF FOG,,EVOCATION,30YDS,VSM,A PINCH OF SPLIT DRIED PEAS,1,2D4RDS + 1RD / LEVEL,20CUFT / LEVEL,NONE
1,WIZARD MARK,,ALTERATION,TOUCH,VSM,A PINCH OF DIAMOND DUST (100GPS) & SOME PIGMENT FOR COLORATION,1,PERMANENT,UP TO 1 SQFT,NONE
